date,temperature_2m_mean,relativehumidity_2m_mean,precipitation_sum,windspeed_10m_mean,winddirection_10m_mean,comuna,provincia,region,latitud,longitud
2022-11-07,13.450000000000001,86.83333333333333,0.0,8.366666666666667,221.83333333333334,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2022-11-08,15.012500000000001,83.75,0.6,16.179166666666667,195.29166666666666,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2022-11-09,13.75,83.70833333333333,2.6,20.908333333333335,39.458333333333336,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2022-11-10,13.450000000000001,87.16666666666667,1.8,15.570833333333333,168.625,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2022-11-11,13.291666666666666,86.16666666666667,11.5,17.675,113.29166666666667,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2022-11-12,13.266666666666666,85.20833333333333,4.2,16.583333333333332,112.08333333333333,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2022-11-13,13.645833333333334,87.375,1.7000000000000002,14.354166666666666,185.95833333333334,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2022-11-14,14.079166666666666,89.75,0.4,8.520833333333334,191.04166666666666,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2022-11-15,15.004166666666668,87.16666666666667,0.0,14.641666666666666,217.41666666666666,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2022-11-16,15.299999999999999,87.83333333333333,0.0,13.579166666666667,221.70833333333334,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2022-11-17,15.704166666666666,88.375,0.0,15.35,219.41666666666666,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2022-11-18,16.095833333333335,85.58333333333333,0.0,17.908333333333335,218.45833333333334,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2022-11-19,14.75,73.75,0.0,24.754166666666666,212.75,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2022-11-20,15.308333333333332,74.0,0.0,17.7375,203.58333333333334,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2022-11-21,16.462500000000002,73.5,0.0,16.462500000000002,209.16666666666666,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2022-11-22,15.799999999999999,82.0,0.0,17.045833333333334,218.66666666666666,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2022-11-23,16.55,82.41666666666667,0.0,18.8625,215.83333333333334,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2022-11-24,17.754166666666666,81.29166666666667,0.0,17.05,209.66666666666666,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2022-11-25,17.529166666666665,74.29166666666667,0.0,9.208333333333334,231.45833333333334,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2022-11-26,17.2625,76.79166666666667,0.0,8.754166666666666,221.5,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2022-11-27,13.9625,92.41666666666667,0.0,11.066666666666668,271.4583333333333,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2022-11-28,14.1625,91.20833333333333,0.0,8.395833333333334,215.83333333333334,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2022-11-29,15.279166666666667,84.33333333333333,0.0,14.929166666666667,226.41666666666666,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2022-11-30,14.549999999999999,75.66666666666667,0.0,18.912499999999998,220.95833333333334,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2022-12-01,14.795833333333334,74.625,0.0,13.816666666666668,217.625,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2022-12-02,14.875,83.79166666666667,0.0,12.654166666666667,224.33333333333334,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2022-12-03,16.066666666666666,83.5,0.0,17.233333333333334,224.20833333333334,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2022-12-04,16.416666666666668,77.04166666666667,0.0,15.200000000000001,213.70833333333334,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2022-12-05,15.691666666666668,84.875,0.0,13.991666666666667,226.91666666666666,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2022-12-06,16.8125,83.16666666666667,0.0,10.908333333333333,218.79166666666666,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2022-12-07,15.083333333333334,93.04166666666667,1.2,13.120833333333332,230.66666666666666,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2022-12-08,16.858333333333334,95.75,4.5,15.654166666666667,222.45833333333334,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2022-12-09,17.679166666666667,90.45833333333333,0.2,8.241666666666667,197.25,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2022-12-10,17.545833333333334,77.33333333333333,0.0,16.583333333333332,215.66666666666666,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2022-12-11,17.383333333333333,71.125,0.0,21.212500000000002,206.33333333333334,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2022-12-12,16.458333333333332,70.91666666666667,0.0,19.599999999999998,206.66666666666666,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2022-12-13,16.891666666666666,78.29166666666667,0.0,15.383333333333333,220.20833333333334,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2022-12-14,16.958333333333332,81.75,0.0,20.170833333333334,221.70833333333334,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2022-12-15,18.966666666666665,75.83333333333333,0.0,18.579166666666666,203.41666666666666,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2022-12-16,17.104166666666668,76.79166666666667,0.0,17.816666666666666,226.58333333333334,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2022-12-17,16.341666666666665,76.25,0.0,17.741666666666667,224.66666666666666,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2022-12-18,16.3625,80.0,0.0,14.299999999999999,223.95833333333334,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2022-12-19,14.629166666666668,80.75,1.5,10.779166666666667,251.33333333333334,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2022-12-20,15.975,82.08333333333333,0.1,12.808333333333332,188.125,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2022-12-21,16.6875,86.66666666666667,0.0,7.8625,232.08333333333334,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2022-12-22,15.945833333333333,85.875,10.5,17.770833333333332,176.0,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2022-12-23,15.825000000000001,69.66666666666667,0.0,23.070833333333336,205.375,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2022-12-24,19.287499999999998,61.833333333333336,0.0,16.599999999999998,195.75,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2022-12-25,19.829166666666666,59.25,0.0,18.962500000000002,243.625,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2022-12-26,16.408333333333335,83.5,1.2000000000000002,16.595833333333335,169.08333333333334,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2022-12-27,17.241666666666667,78.79166666666667,0.0,13.9625,211.54166666666666,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2022-12-28,16.770833333333332,63.791666666666664,0.0,15.799999999999999,200.20833333333334,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2022-12-29,18.458333333333332,69.41666666666667,0.0,11.950000000000001,201.20833333333334,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2022-12-30,17.3625,76.875,0.0,9.483333333333333,221.04166666666666,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2022-12-31,15.254166666666668,85.79166666666667,0.0,16.391666666666666,214.04166666666666,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-01-01,14.924999999999999,84.66666666666667,0.1,13.670833333333334,255.45833333333334,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-01-02,15.766666666666666,75.625,0.0,18.795833333333334,217.79166666666666,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-01-03,16.779166666666665,73.45833333333333,0.0,16.845833333333335,207.0,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-01-04,18.979166666666668,75.95833333333333,0.0,9.366666666666667,208.875,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-01-05,16.120833333333334,85.95833333333333,0.1,15.008333333333333,266.7916666666667,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-01-06,16.479166666666668,85.79166666666667,0.0,8.5375,282.8333333333333,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-01-07,15.616666666666667,86.79166666666667,0.0,8.154166666666667,242.20833333333334,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-01-08,15.225,89.41666666666667,0.0,11.154166666666667,253.08333333333334,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-01-09,16.900000000000002,85.08333333333333,0.0,14.054166666666667,238.45833333333334,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-01-10,17.679166666666667,72.5,0.0,17.616666666666667,215.08333333333334,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-01-11,15.695833333333333,65.04166666666667,0.0,19.058333333333334,203.25,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-01-12,15.683333333333332,74.20833333333333,0.0,16.804166666666667,216.08333333333334,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-01-13,15.875,77.625,0.0,14.5625,222.95833333333334,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-01-14,16.166666666666668,75.29166666666667,0.0,18.962500000000002,218.58333333333334,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-01-15,16.445833333333333,75.75,0.0,14.729166666666666,222.95833333333334,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-01-16,15.4,79.20833333333333,0.0,13.895833333333334,229.79166666666666,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-01-17,14.658333333333333,85.91666666666667,0.0,8.441666666666666,270.0,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-01-18,15.525,87.20833333333333,0.0,7.920833333333333,243.54166666666666,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-01-19,14.070833333333333,88.25,0.1,12.3375,200.79166666666666,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-01-20,16.120833333333334,79.0,0.0,12.516666666666666,251.375,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-01-21,16.770833333333332,80.08333333333333,0.0,16.3625,220.625,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-01-22,18.545833333333334,78.33333333333333,0.0,14.395833333333334,218.20833333333334,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-01-23,16.891666666666666,87.08333333333333,0.0,12.704166666666666,249.41666666666666,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-01-24,17.45,76.125,8.3,19.412499999999998,246.83333333333334,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-01-25,15.783333333333333,71.95833333333333,0.0,16.516666666666666,216.75,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-01-26,16.408333333333335,78.33333333333333,0.0,15.520833333333334,223.83333333333334,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-01-27,16.833333333333332,71.25,0.0,16.462500000000002,212.95833333333334,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-01-28,18.145833333333332,72.66666666666667,0.0,13.512500000000001,211.83333333333334,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-01-29,17.904166666666665,82.70833333333333,0.0,18.641666666666666,220.625,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-01-30,18.5,81.54166666666667,0.0,19.570833333333333,215.20833333333334,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-01-31,16.583333333333332,78.25,0.0,13.708333333333334,229.625,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-02-01,16.804166666666667,79.75,0.0,13.799999999999999,224.83333333333334,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-02-02,18.833333333333332,68.83333333333333,0.0,18.020833333333332,210.625,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-02-03,21.9875,65.625,0.0,14.158333333333333,166.20833333333334,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-02-04,15.841666666666667,91.45833333333333,0.0,12.158333333333333,229.45833333333334,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-02-05,15.9,92.5,0.0,7.8500000000000005,242.33333333333334,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-02-06,17.933333333333334,82.33333333333333,0.0,12.495833333333332,210.5,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-02-07,18.708333333333332,75.875,0.0,13.049999999999999,220.25,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-02-08,17.333333333333332,83.125,0.0,12.5,234.20833333333334,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-02-09,17.308333333333334,85.625,0.0,14.908333333333333,217.54166666666666,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-02-10,18.045833333333334,82.04166666666667,0.0,19.529166666666665,217.54166666666666,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-02-11,17.191666666666666,81.79166666666667,0.0,14.220833333333333,224.125,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-02-12,17.3125,87.70833333333333,0.6000000000000001,11.25,247.41666666666666,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-02-13,16.866666666666667,79.04166666666667,0.0,17.55,222.0,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-02-14,17.208333333333332,70.91666666666667,0.0,20.412499999999998,209.95833333333334,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-02-15,17.629166666666666,73.79166666666667,0.0,20.912499999999998,207.91666666666666,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-02-16,16.058333333333334,68.08333333333333,0.0,15.745833333333332,204.70833333333334,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-02-17,18.241666666666667,51.0,0.0,14.958333333333334,188.79166666666666,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-02-18,16.766666666666666,53.916666666666664,0.0,9.020833333333334,237.25,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-02-19,16.245833333333334,79.79166666666667,0.0,10.595833333333333,216.33333333333334,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-02-20,17.379166666666666,69.25,0.0,12.337499999999999,210.29166666666666,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-02-21,17.383333333333333,62.416666666666664,0.0,12.870833333333332,206.41666666666666,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-02-22,17.458333333333332,73.75,0.0,10.512500000000001,227.08333333333334,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-02-23,18.212500000000002,76.91666666666667,0.0,15.933333333333332,203.16666666666666,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-02-24,16.333333333333332,82.75,0.0,14.183333333333332,228.95833333333334,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-02-25,17.412499999999998,73.66666666666667,0.0,18.108333333333334,212.75,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-02-26,16.829166666666666,62.791666666666664,0.0,15.291666666666666,199.0,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-02-27,17.116666666666667,71.54166666666667,0.0,12.666666666666666,217.0,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-02-28,17.358333333333334,78.375,0.0,15.604166666666666,217.95833333333334,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-03-01,17.358333333333334,74.875,0.0,19.604166666666668,209.375,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-03-02,17.445833333333333,75.25,0.0,18.445833333333333,212.75,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-03-03,17.583333333333332,79.45833333333333,0.0,14.645833333333334,221.0,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-03-04,17.854166666666668,71.75,0.0,12.3375,218.70833333333334,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-03-05,17.712500000000002,74.41666666666667,0.0,15.116666666666667,222.41666666666666,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-03-06,15.7125,91.625,0.1,10.233333333333333,278.9166666666667,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-03-07,15.674999999999999,89.83333333333333,0.1,8.575,261.9583333333333,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-03-08,16.70416666666667,85.08333333333333,0.1,13.8375,139.79166666666666,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-03-09,15.637500000000001,92.0,0.30000000000000004,5.679166666666667,212.25,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-03-10,14.958333333333334,88.83333333333333,0.0,7.0375000000000005,268.2916666666667,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-03-11,15.191666666666668,88.08333333333333,0.0,14.9375,74.16666666666667,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-03-12,16.7625,88.45833333333333,0.0,9.395833333333334,151.875,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-03-13,17.316666666666666,78.20833333333333,0.1,11.525,224.29166666666666,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-03-14,15.479166666666666,79.04166666666667,0.0,9.170833333333333,245.0,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-03-15,16.583333333333332,80.91666666666667,0.0,7.695833333333333,173.625,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-03-16,17.099999999999998,89.70833333333333,0.5,8.35,221.375,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-03-17,16.912499999999998,84.95833333333333,0.0,6.5874999999999995,189.70833333333334,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-03-18,17.541666666666668,84.5,0.0,9.741666666666667,209.875,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-03-19,17.416666666666668,79.95833333333333,0.0,11.4625,204.16666666666666,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-03-20,15.404166666666667,69.25,0.0,8.558333333333334,196.0,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-03-21,15.908333333333333,78.5,0.0,8.362499999999999,200.08333333333334,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-03-22,15.845833333333333,80.91666666666667,0.0,9.3125,206.83333333333334,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-03-23,15.9625,71.95833333333333,0.0,9.341666666666667,202.41666666666666,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-03-24,16.004166666666666,79.08333333333333,0.0,11.5375,206.5,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-03-25,16.875,69.45833333333333,0.0,12.620833333333332,202.58333333333334,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-03-26,14.9625,84.25,0.0,6.5625,244.91666666666666,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-03-27,12.799999999999999,85.0,0.0,10.320833333333333,232.29166666666666,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-03-28,14.116666666666667,83.75,0.6000000000000001,11.904166666666667,191.83333333333334,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-03-29,13.420833333333334,72.54166666666667,0.0,15.0875,202.5,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-03-30,13.070833333333333,69.04166666666667,0.0,12.104166666666666,185.0,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-03-31,14.4,66.20833333333333,0.0,10.958333333333334,190.45833333333334,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-04-01,15.741666666666667,77.91666666666667,0.0,11.637500000000001,205.125,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-04-02,14.787500000000001,87.33333333333333,2.5,11.512500000000001,209.625,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-04-03,14.233333333333334,80.25,0.0,10.070833333333333,199.79166666666666,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-04-04,13.225,77.66666666666667,0.0,7.608333333333333,207.91666666666666,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-04-05,14.033333333333333,89.95833333333333,0.4,9.237499999999999,226.625,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-04-06,15.316666666666668,83.875,0.7000000000000001,10.975000000000001,179.83333333333334,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-04-07,14.383333333333333,72.875,0.0,10.008333333333333,190.625,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-04-08,13.345833333333333,80.91666666666667,0.0,7.741666666666667,195.66666666666666,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-04-09,13.570833333333333,82.75,0.0,7.954166666666667,221.29166666666666,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-04-10,16.029166666666665,92.375,0.0,9.033333333333333,213.45833333333334,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-04-11,15.620833333333332,94.70833333333333,1.7,7.529166666666666,196.125,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-04-12,13.987499999999999,96.20833333333333,0.0,5.954166666666667,240.25,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-04-13,13.720833333333333,95.125,3.8000000000000003,6.795833333333333,279.9583333333333,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-04-14,14.158333333333333,90.875,0.0,8.516666666666667,221.25,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-04-15,13.279166666666667,84.95833333333333,0.0,7.300000000000001,212.70833333333334,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-04-16,12.391666666666666,85.16666666666667,0.0,11.549999999999999,176.20833333333334,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-04-17,10.745833333333332,80.08333333333333,0.0,13.445833333333333,191.0,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-04-18,11.049999999999999,80.29166666666667,0.0,9.366666666666667,180.91666666666666,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-04-19,14.579166666666666,80.41666666666667,0.0,11.412500000000001,184.875,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-04-20,12.754166666666668,94.33333333333333,0.9,12.195833333333333,146.70833333333334,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-04-21,13.954166666666666,91.875,0.5,9.575000000000001,130.375,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-04-22,12.941666666666668,88.16666666666667,0.0,8.970833333333333,199.29166666666666,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-04-23,12.125,93.0,0.0,5.779166666666666,216.5,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-04-24,11.4125,93.66666666666667,0.0,4.845833333333333,202.83333333333334,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-04-25,11.3375,91.66666666666667,0.0,5.4375,214.83333333333334,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-04-26,13.458333333333334,87.54166666666667,0.0,6.45,170.375,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-04-27,13.433333333333332,96.375,0.7000000000000001,12.083333333333334,135.04166666666666,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-04-28,14.1,94.0,60.1,35.604166666666664,109.875,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-04-29,13.875,89.04166666666667,15.7,23.058333333333334,321.7083333333333,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-04-30,12.3125,80.29166666666667,1.4000000000000001,10.512500000000001,261.875,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-05-01,10.408333333333333,81.70833333333333,0.0,9.379166666666666,178.83333333333334,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-05-02,10.608333333333333,88.375,0.0,8.9375,196.29166666666666,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-05-03,9.516666666666667,91.08333333333333,0.0,6.558333333333334,181.45833333333334,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-05-04,10.0625,89.83333333333333,0.0,4.941666666666666,171.41666666666666,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-05-05,11.633333333333333,94.58333333333333,0.0,6.991666666666667,176.33333333333334,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-05-06,12.033333333333333,93.91666666666667,0.0,4.695833333333334,184.75,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-05-07,12.416666666666666,91.54166666666667,0.0,7.75,187.75,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-05-08,9.904166666666667,86.04166666666667,0.0,8.241666666666667,173.25,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-05-09,12.245833333333332,83.25,0.0,8.15,176.0,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-05-10,12.079166666666666,86.04166666666667,0.0,6.766666666666667,179.66666666666666,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-05-11,13.133333333333333,91.75,0.0,9.779166666666667,184.41666666666666,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-05-12,14.179166666666667,92.83333333333333,0.0,9.7375,178.875,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-05-13,14.304166666666667,90.08333333333333,0.0,9.441666666666666,190.41666666666666,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-05-14,12.295833333333334,85.83333333333333,0.0,14.791666666666666,102.70833333333333,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-05-15,14.054166666666667,93.54166666666667,0.4,14.604166666666666,16.458333333333332,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-05-16,13.991666666666667,88.16666666666667,1.2,7.529166666666666,147.375,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-05-17,11.804166666666667,80.83333333333333,1.8,7.25,186.04166666666666,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-05-18,10.575000000000001,90.08333333333333,0.0,8.479166666666666,185.0,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-05-19,11.245833333333332,88.70833333333333,0.0,10.783333333333333,184.125,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-05-20,9.179166666666667,88.33333333333333,0.0,10.091666666666667,171.45833333333334,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-05-21,12.083333333333334,91.875,61.7,26.941666666666666,92.625,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-05-22,11.795833333333334,92.33333333333333,5.0,15.266666666666667,48.875,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-05-23,12.8125,83.5,19.8,18.525000000000002,256.0416666666667,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-05-24,12.229166666666666,89.08333333333333,30.400000000000002,17.599999999999998,229.125,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-05-25,11.054166666666667,93.375,10.9,12.916666666666666,178.95833333333334,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-05-26,11.491666666666667,85.20833333333333,9.8,14.012500000000001,256.0833333333333,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-05-27,8.258333333333333,78.0,0.0,11.020833333333334,186.66666666666666,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-05-28,6.966666666666666,89.25,0.0,6.016666666666667,162.33333333333334,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-05-29,8.808333333333334,87.20833333333333,0.0,8.450000000000001,171.16666666666666,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-05-30,10.929166666666667,90.08333333333333,8.7,7.358333333333333,117.58333333333333,Hualpén,Concepción,Biobío,-36.78908,-73.10165
2023-05-31,12.799999999999999,91.83333333333333,0.1,9.333333333333334,131.125,Hualpén,Concepción,Biobío,-36.78908,-73.10165
